"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0031227",105.332624111546,-0.207136237659642,0.307948120514748,-0.672633550461049,0.501180451703684,0.833931407343016
"FBgn0031228",448.116380204233,0.0476042941844108,0.12786490207445,0.372301494875371,0.709668385745998,0.921536249648917
"FBgn0031229",425.368398788064,-0.118974467239305,0.176275842559687,-0.674933476485983,0.49971803056728,0.833250298910037
"FBgn0031231",195.47945467156,0.158145594090657,0.187904171374107,0.84162896935267,0.399995668566588,0.774575788329633
"FBgn0031232",5.29044326630035,0.376444124924931,0.788986035273187,0.477123938948535,0.63327386899217,NA
"FBgn0031233",284.905498959146,-0.143530273653912,0.165339556303863,-0.868093981032165,0.385342885814289,0.766026170960615
"FBgn0031235",2.88800509119242,-0.777646165123931,1.07225913795563,-0.725240884033495,0.468304265237228,NA
"FBgn0031238",244.41911812712,0.113463227548673,0.14534557574262,0.780644522332042,0.435011598213918,0.798192577586957
"FBgn0031239",11.3400420801454,-0.0642013173336773,0.584407335009668,-0.109857138142551,0.912522675534536,0.98278030906754
"FBgn0031240",6.51077482443894,0.361026088323708,0.689289208359885,0.523765763260307,0.600441468830276,NA
"FBgn0031244",188.402570839764,-0.00946999992984637,0.177353364855814,-0.0533962236213863,0.957416214035933,0.990379454769144
"FBgn0031245",193.076143375563,0.684750945942896,0.164648210534346,4.15887268814292,3.19822082859291e-05,0.000717487653810748
"FBgn0031247",139.309853345244,0.430994775236203,0.20082351077672,2.14613704127199,0.0318620467889408,0.193426561213971
"FBgn0031248",2.23913829247583,0.464456323919424,1.20520997175816,0.385373781169331,0.699960504936345,NA
"FBgn0031249",1.21361715499904,0.210738144622894,1.60361187170109,0.131414682281783,0.895447274606667,NA
"FBgn0031250",472.315899475059,-0.119024285087781,0.126519328710219,-0.940759694990121,0.346828019904431,0.741448902295524
"FBgn0031251",6.03391753378695,0.319412964403032,0.820320136285642,0.389375989049,0.696998031297761,NA
"FBgn0031252",403.325049607649,-0.14778393457761,0.15215383689055,-0.971279710047114,0.331409009780557,0.730850036723424
"FBgn0031253",178.898163626072,0.0496929398888734,0.218712676686389,0.227206491373739,0.820263180300063,0.958709642845586
"FBgn0031254",77.114142004847,-0.261103674862225,0.25297326833499,-1.03213938998673,0.302006823487666,0.70467177325663
"FBgn0031255",32.5671109444039,-0.70591467956292,0.354101737144978,-1.99353633578448,0.0462027488207674,0.247455262828344
"FBgn0031256",1440.63774323008,0.0794105928532167,0.139291327293249,0.570104358945724,0.568606918886343,0.863934282772246
"FBgn0031257",1396.04342896668,0.138835353148104,0.132241989026766,1.0498583254068,0.293783254514176,0.696427806129732
"FBgn0031258",107.570874265497,-1.321804614445,0.247331739985279,-5.34425793682475,9.07882104861349e-08,3.66810813532088e-06
"FBgn0031260",2252.96332304407,0.0579661622530232,0.133744155782462,0.433410805234035,0.66471635206064,0.90595526388099
"FBgn0031261",2746.34611937322,-0.59395093032191,0.193608415265653,-3.06779501039219,0.00215644489069437,0.0248933298547146
"FBgn0031263",1494.0692738661,0.357467085309635,0.111738347646909,3.19914418673189,0.00137836213673174,0.01739481895603
"FBgn0031264",6.76527820367077,-0.724157450542225,0.708421155021254,-1.02221319254716,0.306680008127359,0.70873941230718
"FBgn0031265",471.471933979794,0.0432737763356568,0.119784296416844,0.361264185958618,0.717901963834589,0.92583170111055
"FBgn0031266",1388.85304569188,-0.102302194962035,0.0961821983871599,-1.06362920246677,0.287496707960186,0.688982176893932
"FBgn0031267",487.109741905747,-0.21256793683582,0.125101887799744,-1.69915850651341,0.0892893221397192,0.373720639000063
"FBgn0031268",126.217529851985,0.826094738476885,0.197172083212081,4.18971451241566,2.7930563341035e-05,0.000640731726835334
"FBgn0031270",34.5475539288098,-0.0392330682009575,0.425723350232869,-0.0921562516584941,0.926573896191709,0.985924518518922
"FBgn0031273",0.36161686064401,0.268527129480824,3.37304519966394,0.0796097038686517,0.936547677144413,NA
"FBgn0031275",1.5167214098446,-0.366451140653055,1.40843201090923,-0.260183763088775,0.794722028249063,NA
"FBgn0031276",0.087343676946538,0.900294226591478,3.81016488296462,0.236287471604372,0.813209607942473,NA
"FBgn0031277",0,NA,NA,NA,NA,NA
"FBgn0031279",0.330683940576271,-1.80108273574099,3.44558373507662,-0.522722091297816,0.601167662700151,NA
"FBgn0031281",186.898915092298,0.161446057290311,0.158758492346549,1.01692863735374,0.30918737894177,0.711039895983225
"FBgn0031282",129.27028914354,-0.170752545740917,0.18672272041749,-0.914471176079343,0.360469316846651,0.748885198660737
"FBgn0031283",8.13210786377751,-0.384725840900224,0.620223788606381,-0.620301652351466,0.53505920727952,0.851048783812652
"FBgn0031284",171.527306894249,0.133145881853508,0.197046145814053,0.675709140635284,0.499225331376057,0.833250298910037
"FBgn0031285",3259.60723791167,-0.438989721928948,0.103784745222059,-4.22980969881154,2.33889082844922e-05,0.000548354601836136
"FBgn0031286",315.502611573168,0.048541304350678,0.155999472532474,0.311163259482005,0.755676512209982,0.94121901099711
"FBgn0031287",234.125100793281,-0.0652164125103573,0.156623875816379,-0.416388703002185,0.677125593649285,0.910296307926882
"FBgn0031288",2.52637260118047,-0.975057997647092,1.21041160084124,-0.805559032125454,0.420497155631599,NA
"FBgn0031289",3.62111820264299,-0.215363842954427,0.911003580503606,-0.23640285017911,0.813120084742856,NA
"FBgn0031292",15.654009171864,0.189467578728157,0.448105326101927,0.422819296472857,0.672427107783747,0.909320974472758
"FBgn0031294",1.73688440742928,-1.37287494567967,1.44237599457725,-0.951814887963419,0.341190870201854,NA
"FBgn0031295",0,NA,NA,NA,NA,NA
"FBgn0031296",18.7197631379446,0.345711138053676,0.434980752953111,0.794773414011129,0.426745318640902,0.79339453574274
"FBgn0031298",949.978798056838,0.0900051672589067,0.121869454361869,0.738537541914752,0.460187862582471,0.813724894615516
"FBgn0031299",80.5478628717662,-0.0691842372279925,0.227613953481707,-0.303954288257432,0.761162717107181,0.942731740250456
"FBgn0031300",1031.23747590571,0.0434953692602801,0.0972222165967262,0.447380966849348,0.654600015823881,0.901059216020153
"FBgn0031301",4.47454919056587,-0.392580304044516,0.852109675472316,-0.460715698160466,0.645002590855856,NA
"FBgn0031302",67.8663331727678,0.419454856072219,0.268784068600637,1.56056442725946,0.118626557504997,0.439714026829573
"FBgn0031304",1614.48290891398,-0.244129893566928,0.140305874344821,-1.73998340915466,0.0818619312217217,0.353941222627735
"FBgn0031305",0.85655042210544,0.836194102231829,1.96578824141745,0.425373437796578,0.670564466267123,NA
"FBgn0031306",2.69226381884681,-0.299901315337959,1.16228972734904,-0.258026297816444,0.796386611522065,NA
"FBgn0031307",1793.89149476313,0.810107834253949,0.18115624766005,4.47187356063017,7.75372695816099e-06,0.000211587768763193
"FBgn0031308",231.922607317491,0.00881515636175828,0.159494581366524,0.0552693156484153,0.955923907352708,0.990379454769144
"FBgn0031309",424.138966446497,-0.00706297270925098,0.173582239196883,-0.040689489557972,0.967543440775297,0.991976355946391
"FBgn0031310",852.186036159951,0.104995962571148,0.123624947988324,0.849310469122009,0.395708556905545,0.771104316576221
"FBgn0031312",1359.42502377294,0.0372670941153693,0.164070035398146,0.227141379136866,0.820313808926223,0.958709642845586
"FBgn0031313",1463.8325044318,-0.671480075569235,0.154617185407737,-4.3428553805225,1.40642720752924e-05,0.000356880903910545
"FBgn0031314",396.223076462131,-0.0181996550446751,0.135959824292817,-0.133860536664703,0.893512856545798,0.977742243627488
"FBgn0031315",208.377099206531,0.111394090804868,0.201978529768405,0.551514514600122,0.581281019548514,0.86780303600041
"FBgn0031317",713.091589303745,0.14559698414368,0.159426671744882,0.913253614029327,0.361109172249251,0.748885198660737
"FBgn0031318",1437.64946911715,0.0723211186871288,0.125664798403888,0.575508174172119,0.564947663984879,0.862604917876747
"FBgn0031319",656.797924801237,0.096595269753799,0.122928588411836,0.785783608204996,0.431994271323312,0.795110199076498
"FBgn0031320",198.129306851743,0.0634891978766328,0.196406756778736,0.323253634029288,0.746503165209889,0.936649430149165
"FBgn0031321",269.649908216855,-0.188795864485596,0.180343001719728,-1.04687103289433,0.295159063480002,0.697464219763045
"FBgn0031322",396.81370023956,-1.41153423739659,0.192777044695289,-7.32210746164163,2.44106542527361e-13,2.47768140665272e-11
"FBgn0031323",0.65271516427372,-1.4166952580191,2.54855875101222,-0.555880949362623,0.578292242351325,NA
"FBgn0031324",0,NA,NA,NA,NA,NA
"FBgn0031327",756.376001806102,1.22581683578791,0.175886859579314,6.96934858419677,3.18411862098527e-12,2.67691103863236e-10
"FBgn0031331",0,NA,NA,NA,NA,NA
"FBgn0031332",0,NA,NA,NA,NA,NA
"FBgn0031333",0,NA,NA,NA,NA,NA
"FBgn0031335",0.219933486147051,-0.772410189230799,3.81342573113189,-0.202550211723026,0.839486608507097,NA
"FBgn0031337",0.52863544810066,0.381427566793523,2.37582831282261,0.160545088521302,0.872451706716543,NA
"FBgn0031343",2.96288981735995,0.0344452249955067,1.07773143409244,0.0319608614037625,0.974503263015145,NA
"FBgn0031344",197.402360250677,-0.183524067937731,0.159830812969809,-1.14823959490463,0.250869667840464,0.651494224994051
"FBgn0031345",0.087343676946538,0.900294226591478,3.81016488296462,0.236287471604372,0.813209607942473,NA
"FBgn0031347",2.67899857456555,0.210208518223183,1.05055123782648,0.200093541994287,0.841407423979338,NA
"FBgn0031351",83.0976658613502,0.283532528167472,0.257424574653554,1.10141981801487,0.270713984038913,0.672024491450173
"FBgn0031356",1280.80909767212,-0.0435284666574084,0.133102249938009,-0.327030284444338,0.743644979797556,0.936468379325013
"FBgn0031357",258.869225329043,0.0274637747527019,0.181669285248374,0.151174562695912,0.879838015688388,0.975209642535806
"FBgn0031359",553.951611605946,-0.855238609847007,0.161256620143593,-5.3035875927788,1.13548680707978e-07,4.50031271205954e-06
"FBgn0031360",655.536245779778,0.183195886839268,0.180457757389992,1.01517324325026,0.310023252675894,0.711573939484654
"FBgn0031361",106.193890463797,-0.0480643303898175,0.207186992571679,-0.231985269891829,0.816549454670773,0.957875887227715
"FBgn0031362",273.395063291609,0.271824236245309,0.189405815473222,1.43514197579503,0.151246644190912,0.501724121004768
"FBgn0031364",0.831156230677233,-1.97565914466462,2.10444526727304,-0.938802816774941,0.347831992454551,NA
"FBgn0031365",1.59170277325639,-0.817067988369501,1.61310161025238,-0.506519851679813,0.612491757226858,NA
"FBgn0031367",0,NA,NA,NA,NA,NA
"FBgn0031372",0,NA,NA,NA,NA,NA
"FBgn0031373",0,NA,NA,NA,NA,NA
"FBgn0031374",1994.69207554557,-0.815916868753325,0.125531914834431,-6.49967675415032,8.04927777290654e-11,5.58284490865843e-09
"FBgn0031375",0.0796749105101128,-0.719763685204582,3.81458895662518,-0.188687088802713,0.850338071459213,NA
"FBgn0031376",1188.85204280799,-0.129634612228612,0.141808116717157,-0.91415509372552,0.360635356591308,0.748885198660737
"FBgn0031377",611.987840277112,-0.0766804047715327,0.164509207380858,-0.466116188828316,0.641132336079241,0.898010079000491
"FBgn0031378",113.422769786132,0.0540785141863544,0.207769178992392,0.260281695526817,0.794646490996692,0.952043003392179
"FBgn0031379",1090.26132905072,-0.048697914771483,0.109199501020684,-0.445953638215425,0.655630735578283,0.901059216020153
"FBgn0031381",3756.57776914543,0.0965682222902372,0.160709430564092,0.600887091387741,0.547915191533816,0.853902703704494
"FBgn0031384",87.8125257477809,0.356809071205278,0.229954411267094,1.55165134358237,0.120745670813222,0.443693694560021
"FBgn0031388",5.5279951876038,-1.18925950011817,0.845758774821892,-1.40614503274721,0.1596810624568,NA
"FBgn0031389",1986.94795447414,-0.454407364598522,0.229894902270632,-1.97658738889127,0.048088288808242,0.253797607958781
"FBgn0031390",2446.28326636683,-0.0523665278979735,0.0958796328914856,-0.54616946601413,0.584949452876441,0.869847113862893
"FBgn0031391",233.74770323486,0.226475830907012,0.185456884332314,1.22117780487025,0.222018705921178,0.612889449214583
"FBgn0031392",879.924698198458,-0.0367472974877368,0.110229462598023,-0.333370921182335,0.738854310493705,0.935019645311116
"FBgn0031393",2.25520657191576,0.76503990025331,1.19939203630406,0.637856411495603,0.523567154156887,NA
"FBgn0031395",575.550673558547,0.200566264860346,0.109695920405273,1.82838399203317,0.0674919421465379,0.314219941195181
"FBgn0031397",22.2000861999048,-0.820286704615751,0.39980970259999,-2.05169284107256,0.0401995229315158,0.225970163054386
"FBgn0031398",100.01508441046,0.155398250350391,0.214312045449454,0.725102735240527,0.468389006520138,0.817934884818512
"FBgn0031399",756.291964342417,-0.274280716822073,0.111928120101368,-2.45050767022326,0.0142654923239728,0.108828315868401
"FBgn0031401",862.88391394573,0.0890592473402744,0.106940120735373,0.832795462805344,0.404960094066721,0.777793098613435
"FBgn0031403",126.989437210281,0.204866739347296,0.282360166640412,0.725551134867392,0.468113986492971,0.817934884818512
"FBgn0031405",173.006555347608,-0.593824050669205,0.229703451009887,-2.58517687940023,0.0097329052488033,0.0827446071356383
"FBgn0031406",0,NA,NA,NA,NA,NA
"FBgn0031407",0,NA,NA,NA,NA,NA
"FBgn0031408",3739.48378308233,-0.0517482148899648,0.0900366636946517,-0.574746028634097,0.565463072887864,0.86275878196988
"FBgn0031409",0.690865457205708,0.584269854262388,2.49326844671982,0.234338927695917,0.814721867195925,NA
"FBgn0031410",0.167018587456651,0.199133464217501,3.80781084362455,0.0522960494613098,0.958292801084791,NA
"FBgn0031412",5.45528817909159,1.92751060794644,0.974924825066041,1.97708639516475,0.0480318653331775,NA
"FBgn0031413",104.449634548882,0.0668222970560408,0.208552672991526,0.320409688821183,0.748657781780126,0.937282424271301
"FBgn0031414",35.2279372412826,0.237182315453307,0.349441149829773,0.678747524637121,0.497297848143046,0.832352416874209
"FBgn0031417",3.31407055098703,-0.541239816571233,1.03295228332669,-0.523973687175691,0.600296841380684,NA
"FBgn0031418",1365.80832033021,-0.149896944072468,0.182726418607345,-0.820335369208852,0.412024948624897,0.783836262264004
"FBgn0031419",31.1948517121161,-0.387404283861847,0.345511187504786,-1.12124960890443,0.262181628481698,0.661933170075185
"FBgn0031420",601.949171168661,-0.104679085663106,0.144078046395371,-0.726544315959502,0.467505150458437,0.817934884818512
"FBgn0031421",278.663695629667,0.280206244122657,0.143296167152486,1.95543432661727,0.050531827813952,0.263578271814547
"FBgn0031422",58.3032290973326,0.0962055101843168,0.322117649167659,0.298665752817049,0.765195090269756,0.943094733646554
"FBgn0031423",0,NA,NA,NA,NA,NA
"FBgn0031424",0.125504515033079,-0.772410189230799,3.81342573113189,-0.202550211723026,0.839486608507097,NA
"FBgn0031426",0.456423051260367,-0.667792965054809,2.74228216019196,-0.243517233473912,0.807604736474327,NA
"FBgn0031428",79.7310343333012,0.254895314674716,0.22296289821834,1.14321852071148,0.252947874486456,0.653163265608043
"FBgn0031429",8.36086036809455,-0.0962188563606327,0.638473708493931,-0.150701360260549,0.880211300158268,0.975209642535806
"FBgn0031430",0,NA,NA,NA,NA,NA
"FBgn0031431",0,NA,NA,NA,NA,NA
"FBgn0031432",4.55346805608022,0.238797505628565,0.798680007839113,0.298990212957313,0.764947513118429,NA
"FBgn0031434",37.1742849303286,-0.00942060392603163,0.309652820546797,-0.0304231167970515,0.975729608848825,0.993192275942209
"FBgn0031435",37.650090972316,0.283076264764209,0.322824289600727,0.876874119708653,0.380555014678084,0.763650847054112
"FBgn0031436",671.946125588172,0.236626858940852,0.150973978142673,1.56733539019046,0.117036317322872,0.436105567757504
"FBgn0031437",1032.4163271494,-0.0414445611102374,0.110632054135465,-0.374616212580579,0.707945913801619,0.920805413435049
"FBgn0031440",0,NA,NA,NA,NA,NA
"FBgn0031441",0,NA,NA,NA,NA,NA
"FBgn0031442",0,NA,NA,NA,NA,NA
"FBgn0031443",0,NA,NA,NA,NA,NA
"FBgn0031444",0,NA,NA,NA,NA,NA
"FBgn0031446",0.738273825091163,-1.38713432718107,2.19648503018232,-0.631524598674789,0.527697570502293,NA
"FBgn0031449",920.63439812227,-0.853181650987012,0.102432836169614,-8.32918117755002,8.1403407356621e-17,1.27834067816822e-14
"FBgn0031450",1640.59580978566,-0.0244220246315107,0.140281774374938,-0.174092641330846,0.861792656259978,0.967912460759756
"FBgn0031451",15.6109348205165,0.702197541327713,0.452244369029793,1.55269493533805,0.120496032870956,0.442971944162972
"FBgn0031452",497.090448836013,-0.2256538022144,0.199276094666874,-1.13236764596186,0.257479901215766,0.657510083406902
"FBgn0031453",1793.90136549411,0.194035813582748,0.154874075443596,1.25286180419145,0.210256004545427,0.597432559034404
"FBgn0031454",0,NA,NA,NA,NA,NA
"FBgn0031455",0,NA,NA,NA,NA,NA
"FBgn0031456",490.711126859871,0.0386027047635039,0.124827764238491,0.309247746276631,0.757133076390393,0.94121901099711
"FBgn0031457",501.447610386687,0.168439908345543,0.132225326598286,1.27388536431663,0.202704046012699,0.587416587050392
"FBgn0031458",667.495657861602,0.0745564420533829,0.146875194023483,0.507617658305612,0.611721504451602,0.882697959763854
"FBgn0031459",1304.46786619947,0.289759620704282,0.124642154573951,2.32473212369227,0.0200862884474022,0.141078631854623
"FBgn0031460",53.7131523784606,0.545929719444437,0.286006296162229,1.90880315143403,0.0562874901829889,0.280695494783113
"FBgn0031461",546.964664368397,0.623969795551022,0.131216212943268,4.75527971395425,1.98171842262595e-06,6.04170052436475e-05
"FBgn0031462",0.277391822383485,0.147407319356584,3.68497048848661,0.0400023066174197,0.968091287351739,NA
"FBgn0031463",0.0796749105101128,-0.719763685204582,3.81458895662518,-0.188687088802713,0.850338071459213,NA
"FBgn0031464",29.1645378331576,-1.07366659562628,0.362424799556341,-2.96245344397126,0.00305197959642791,0.0331086523195146
"FBgn0031465",1.45710083797669,-0.740085633539201,1.51592517286555,-0.488207232643427,0.625403062061852,NA
"FBgn0031466",2.07836367259558,0.363977435566101,1.42108053097454,0.256127240949881,0.79785258813631,NA
"FBgn0031467",4.5648583371925,0.45960506314279,0.820667817165972,0.5600378783342,0.57545360147936,NA
"FBgn0031468",4.16946296771805,-0.703350486861284,1.05772584727053,-0.664964828718411,0.506072989079837,NA
"FBgn0031469",2.60602933723295,0.600749553782712,1.1079860875795,0.542199546110821,0.587681047953355,NA
"FBgn0031470",170.092030820219,-0.224378528020758,0.241349659221852,-0.929682390040195,0.352535554857041,0.743380470013605
"FBgn0031471",34.8280804964231,-0.620270084494654,0.359455666746215,-1.72558159983768,0.0844227119784261,0.361074117058808
"FBgn0031472",0,NA,NA,NA,NA,NA
"FBgn0031473",2.81972554600798,0.325480748163892,1.01901670997417,0.319406683892496,0.749418143059384,NA
"FBgn0031474",3048.55969169383,-0.0945243080601162,0.110588319668951,-0.854740431386223,0.392694862175274,0.769806129303696
"FBgn0031476",6.51831923707679,-0.976782212733021,0.874871675060328,-1.11648626944708,0.264214044295868,NA
"FBgn0031478",490.492705103882,-0.223779820020736,0.128346424931154,-1.74356099237492,0.0812356701663293,0.352699260716932
"FBgn0031479",303.250299237907,0.0518554521849163,0.131313728115418,0.394897418031859,0.692918595574255,0.915886766281221
"FBgn0031483",661.062548160807,0.316241219581101,0.120638478961126,2.62139594517769,0.00875704904589886,0.0761597901870598
"FBgn0031484",552.869422870122,-0.0820541280349182,0.144572628851395,-0.567563367193529,0.570331487503045,0.863934282772246
"FBgn0031485",230.140504782145,0.0681098380934428,0.163600765662419,0.416317355347734,0.677177794468799,0.910296307926882
"FBgn0031488",209.43411778117,0.30262581692543,0.174352903116324,1.7357085056595,0.0826153887922358,0.356241364025857
"FBgn0031489",1021.62763547888,0.510441241274952,0.120477077047817,4.23683287960546,2.26694736797237e-05,0.000539080084103829
"FBgn0031490",952.040407658303,0.316110486498131,0.150161372554746,2.10513849946918,0.0352792538171951,0.206991969342466
"FBgn0031491",595.28656063655,0.0314235400515422,0.118942936597024,0.264190047350223,0.79163347977336,0.951613428565363
"FBgn0031492",1004.10775364246,0.0352614144937219,0.0994092408322169,0.354709624563336,0.722807139853602,0.927953698133816
"FBgn0031493",1510.02005109956,-0.0197932923188324,0.104759289707815,-0.188940688449091,0.850139303098411,0.963840235047071
"FBgn0031494",95.6740995285417,0.103748998492384,0.337030248179364,0.307832899429164,0.758209486246856,0.941626256780093
"FBgn0031495",1085.55443531273,0.134089290946132,0.138299364547908,0.969558257801554,0.332266728043207,0.731502428997013
"FBgn0031496",18.796693206243,0.169253994084748,0.399245744173614,0.423934372638289,0.67161367554749,0.909276025868487
"FBgn0031497",3431.37041114338,0.189040851575955,0.146808047364573,1.28767363213069,0.197859595959404,0.578631559089992
"FBgn0031498",135.474052682155,-0.177355477082499,0.221204327735369,-0.801772184559933,0.422684751418999,0.791630329896563
"FBgn0031500",102.40673315736,0.161807501456063,0.202360178008166,0.799601497926798,0.423941719336641,0.792399055338226
"FBgn0031501",3.97051616910016,-0.44417093528522,0.876940086431771,-0.506500891175509,0.612505064228872,NA
"FBgn0031504",0.0796749105101128,-0.719763685204582,3.81458895662518,-0.188687088802713,0.850338071459213,NA
"FBgn0031505",672.87106115961,0.254546775907759,0.150504926384526,1.69128534209847,0.0907823181823497,0.377601816207744
"FBgn0031512",0,NA,NA,NA,NA,NA
"FBgn0031513",9.98542557215174,0.286368063938601,0.623132556274822,0.459562032275366,0.645830616887854,0.899326995846099
"FBgn0031514",3.44940992303818,-0.82800788545985,0.996940581497484,-0.830548882076921,0.406228522481366,NA
"FBgn0031515",8.9973184884627,-0.310876317952696,0.586493358254495,-0.530059400634846,0.596070746872608,0.875572629240157
"FBgn0031516",871.056180824024,0.725970990524274,0.131167905570156,5.53466937943887,3.11815972991186e-08,1.39529265763744e-06
"FBgn0031517",7.06346367222052,-0.126970124537026,0.769082397437287,-0.165093005587064,0.868870778204296,0.970425588700262
"FBgn0031518",16.5106332523022,0.319996252345566,0.461597469762296,0.693236582319984,0.488161094055688,0.827626442096542
"FBgn0031519",57.3434230923562,0.182034202959708,0.287282055250687,0.633642789838936,0.52631396888066,0.848074421601062
"FBgn0031520",0.364529246563418,-1.93401290950554,3.31182930363877,-0.583971193014265,0.559239693305618,NA
"FBgn0031522",0.087343676946538,0.900294226591478,3.81016488296462,0.236287471604372,0.813209607942473,NA
"FBgn0031523",0.219933486147051,-0.772410189230799,3.81342573113189,-0.202550211723026,0.839486608507097,NA
"FBgn0031526",0.704072952281664,-0.349362170848419,2.19538591833572,-0.159134741609924,0.873562717123639,NA
"FBgn0031528",1.94597728090747,0.854139255985208,1.37432220938974,0.621498546810563,0.534271650338347,NA
"FBgn0031529",437.411951494721,0.144090626796366,0.123553053728448,1.16622473057652,0.243523596196646,0.64323925456829
"FBgn0031530",330.608512326588,0.53618379003395,0.313967659111465,1.70776758202218,0.0876794765179107,0.368936442395637
"FBgn0031531",0,NA,NA,NA,NA,NA
"FBgn0031533",1.18349721863792,-0.671802934463045,1.90516952330326,-0.35262107977575,0.724372532128169,NA
"FBgn0031534",1139.22305447394,-0.109866275591335,0.10500271315651,-1.04631844538699,0.295414032023765,0.69771026916396
"FBgn0031535",338.537340941995,-0.0301318687150717,0.173150169582103,-0.174021595172531,0.861848490678011,0.967912460759756
"FBgn0031536",552.888247464706,-0.00166639249000585,0.117369566455348,-0.0141978243622448,0.988672155720094,0.996603773763675
"FBgn0031537",611.86542820491,0.0790942308568524,0.123835687231372,0.638703047765821,0.523016129646068,0.846921454909101
"FBgn0031538",217.036261284333,0.736463019422249,0.197832218911347,3.72266470787691,0.000197131228992471,0.00343967131845773
"FBgn0031540",217.325014152529,-0.488131789306221,0.159248779384611,-3.06521526376855,0.00217513380564903,0.0250742917789707
"FBgn0031542",2.03813483463429,-0.250978885088275,1.26973303890461,-0.197662719168742,0.843308959953136,NA
"FBgn0031544",1494.76870020322,-0.193013099388508,0.104830597075268,-1.84119049946768,0.065593647108386,0.308612733116504
"FBgn0031545",3.40885856714576,0.639160385347982,0.995091145184771,0.642313408616757,0.520669709891078,NA
"FBgn0031546",2.57944654858673,-1.18483311816543,1.1630249682078,-1.01875123110318,0.308321083948824,NA
"FBgn0031547",265.290557954539,-1.38847260577348,0.239240081593209,-5.80367886738294,6.48754751203772e-09,3.29243036235915e-07
"FBgn0031548",53.6658415712637,-1.93135172782763,0.326183188600833,-5.92106458984655,3.19864193416535e-09,1.70655748833706e-07
"FBgn0031549",549.635469681412,-0.0375004692489496,0.148280702133355,-0.252901886148502,0.800344031908369,0.953677633678382
"FBgn0031550",0.0796749105101128,-0.719763685204582,3.81458895662518,-0.188687088802713,0.850338071459213,NA
"FBgn0031554",0.212848191979617,0.146484721952783,3.80664546994868,0.038481314613929,0.969303929226531,NA
"FBgn0031558",0,NA,NA,NA,NA,NA
"FBgn0031559",0.087343676946538,0.900294226591478,3.81016488296462,0.236287471604372,0.813209607942473,NA
"FBgn0031560",4.51719994867109,-2.2151808773717,0.995768208780568,-2.22459489853009,0.0261084454222743,NA
"FBgn0031561",5.98250061330332,-0.158863422032419,0.811161846302463,-0.195846763203385,0.844730107011224,NA
"FBgn0031562",0.190048145436947,-0.772410189230799,3.81342573113189,-0.202550211723026,0.839486608507097,NA
"FBgn0031563",0.400504590347458,1.02277889600074,2.83697896070012,0.360516912592237,0.718460611345447,NA
"FBgn0031564",0.125504515033079,-0.772410189230799,3.81342573113189,-0.202550211723026,0.839486608507097,NA
"FBgn0031566",503.901362347109,0.257817064214997,0.120536113522667,2.13891967046469,0.0324421746757379,0.195663927410265
"FBgn0031568",36.8073017122131,-0.677476784913946,0.327791318521012,-2.0667929461058,0.0387536684472966,0.220136232040806
"FBgn0031571",40.381473085899,0.0105520715139956,0.299419488817743,0.0352417658438348,0.97188695857371,0.992421828864514
"FBgn0031573",117.018178983927,0.0352704816335107,0.196235536841644,0.17973544548138,0.857360265096101,0.966501491719438
"FBgn0031574",254.467494042203,-0.0502487824239907,0.174190488118809,-0.288470300339924,0.772986761573802,0.945583748522081
"FBgn0031575",345.087927148562,-0.0732472627405439,0.129041053563168,-0.56762759383926,0.570287866249438,0.863934282772246
"FBgn0031579",2.94089287626163,0.365132861631647,1.01254885228845,0.360607649503937,0.71839277010292,NA
"FBgn0031580",10.9119759775817,0.190525735978414,0.589841098255096,0.323011971431016,0.746686175754569,0.936649430149165
"FBgn0031581",6.29802632915721,-0.576021093770204,0.755311290498565,-0.762627410732844,0.445685632536451,NA
"FBgn0031585",0,NA,NA,NA,NA,NA
"FBgn0031589",1603.22682868444,0.116954758862268,0.0943274940115656,1.23987984720476,0.21501983892239,0.601954295106306
"FBgn0031590",2368.83675978568,-0.0582903125181896,0.110922597380336,-0.525504395811445,0.599232598288866,0.877756584927532
"FBgn0031591",0,NA,NA,NA,NA,NA
"FBgn0031592",0.86401293577526,-0.239091429470088,1.92948746825378,-0.123914476462742,0.901382990730821,NA
"FBgn0031596",0.205179425543192,-1.34766256347639,3.80099939486246,-0.354554795588216,0.722923146532446,NA
"FBgn0031597",120.75443895394,0.165756763789632,0.236690942620642,0.700308858270506,0.483734440878955,0.825878183022596
"FBgn0031598",449.046484695792,0.164780577496275,0.112630493324023,1.4630192289243,0.143462117398528,0.487133959729209
"FBgn0031599",132.330830048522,0.0123271059936117,0.178421370366385,0.0690898515592508,0.944918099008674,0.989016247874958
"FBgn0031600",435.751550971586,0.0549242580960254,0.125209155298885,0.438660080126862,0.660907856613817,0.903623058390244
"FBgn0031601",167.690326479504,0.0680771155646159,0.219072755138226,0.310751172694486,0.755989791603155,0.94121901099711
"FBgn0031602",0.917745902385669,1.5498454505972,1.85541027368543,0.835311452446969,0.403542370867746,NA
"FBgn0031603",171.218534147753,0.304428346192044,0.203722642230213,1.49432749771638,0.135090041375894,0.47083518189764
"FBgn0031604",1115.53715932813,0.0119184171531451,0.107659038437908,0.110705216450721,0.911850109281071,0.982648143364724
"FBgn0031606",862.806039957326,0.15226776771936,0.137993378862015,1.10344256351327,0.269835021354833,0.671802836594759
